Average Net Result mean_pro,age_at_event mean_pro,Mark mean_pro,Mark min_pro,Mark var_pro,current_match_ranking min_pro,current_match_ranking mean_pro,Average Rank mean_pro,Years to Olympics_pro,Nat_pro,efficiency mean_¹éÒ»»¯,Year,age_at_event mean,Average Net Result mean,Mark mean,Mark min,Mark var,current_match_ranking mean,current_match_ranking min,Average Rank mean,efficiency mean,Athlete,Nat,Years to Olympics,Olympic Ranking,Finalist_weight
0.000227894,0.000171227,0.000225959,0.000226126,0.000104779,0.000159821,0.000292942,0.000310308,0.000265534,0.000226552,7.61E-05,2014,19,10.48,10.2625,10.2,0.001891667,3,1,26683.75,0.25,106,1148.741935,3,9,0
0.000225067,0.000180239,0.000225684,0.000227235,0,0.000319642,0.000195295,0.000276423,0.000177022,0.000226552,0.000304295,2015,20,10.35,10.25,10.25,0,2,2,23770,1,106,1148.741935,2,9,0
0.000220446,0.000189251,0.000222876,0.000221914,0.000359571,0.000159821,0.000341766,0.000108246,8.85E-05,0.000226552,0.000304295,2016,21,10.1375,10.1225,10.01,0.006491667,3.5,1,9308.25,1,106,1148.741935,1,9,0
0.000223066,0.000198262,0.000224385,0.000222801,0.000417823,0.000159821,0.000273413,0.000202673,0.000442556,0.000226552,0.000304295,2017,22,10.258,10.191,10.05,0.007543333,2.8,1,17428.1,1,106,1148.741935,5,9,0
0.000224039,0.000207274,0.000223001,0.000221693,0.000353185,0.000159821,0.000257434,0.000118499,0.000354045,0.000226552,0.000193642,2018,23,10.30272727,10.12818182,10,0.006376364,2.636363636,1,10189.90909,0.636363636,106,1148.741935,4,9,0
0.000222044,0.000216286,0.000224054,0.000220362,0.000581222,0.000159821,0.000224589,0.000186524,0.000265534,0.000226552,0.000273866,2019,24,10.211,10.176,9.94,0.010493333,2.3,1,16039.4,0.9,106,1148.741935,3,9,0
0.000222439,0.00023431,0.000222931,0.000221249,0.000791065,0.000159821,0.00026853,0.000141641,8.85E-05,0.000226552,0.000253579,2021,26,10.22916667,10.125,9.98,0.014281818,2.75,1,12179.91667,0.833333333,106,1148.741935,1,9,0
0.000225792,0.000198262,0.000224803,0.00022524,0.00010524,0.000159821,0.000195295,0.000209118,0.000354045,0.000221655,0.000202863,1997,22,10.38333333,10.21,10.16,0.0019,2,1,17982.33333,0.666666667,107,1123.907692,4,9,0
0.000223762,0.000207274,0.000224913,0.000225018,0.000150106,0.000159821,0.000309217,0.000221922,0.000265534,0.000221655,0.000253579,1998,23,10.29,10.215,10.15,0.00271,3.166666667,1,19083.33333,0.833333333,107,1123.907692,3,9,0
0.000224414,0.00023431,0.000226785,0.000228343,0,0.000159821,9.76E-05,0.000393947,0.000354045,0.000221655,0.000304295,2001,26,10.32,10.3,10.3,0,1,1,33876,1,107,1123.907692,4,9,0
0.000224958,0.000171227,0.000225739,0.000226792,3.83E-05,0.000159821,0.000122059,0.000284549,0.000265534,0.000225728,0.000304295,2010,19,10.345,10.2525,10.23,0.000691667,1.25,1,24468.75,1,108,1144.561396,3,9,0
0.000225719,0.000180239,0.000225243,0.000225905,7.75E-05,0.000159821,0.000276667,0.000243327,0.000177022,0.000225728,0.000202863,2011,20,10.38,10.23,10.19,0.0014,2.833333333,1,20924,0.666666667,108,1144.561396,2,9,0
0.000224577,0.000189251,0.000224051,0.000222579,0.00030863,0.000159821,0.000203432,0.000172942,8.85E-05,0.000225728,0.000253579,2012,21,10.3275,10.17583333,10.04,0.00557197,2.083333333,1,14871.5,0.833333333,108,1144.561396,1,9,0
0.000221905,0.000198262,0.000222212,0.000218367,0.001411656,0.000159821,0.000180272,0.000134642,0.000354045,0.000225728,0.000187259,2013,22,10.20461538,10.09230769,9.85,0.025485897,1.846153846,1,11578,0.615384615,108,1144.561396,4,9,0
0.000221723,0.000207274,0.000223454,0.000221249,0.00064796,0.000159821,0.000170883,0.000156375,0.000265534,0.000225728,0.000190185,2014,23,10.19625,10.14875,9.98,0.011698214,1.75,1,13446.875,0.625,108,1144.561396,3,9,0
0.000222737,0.000216286,0.000222601,0.000219697,0.00121488,0.000479463,0.000404539,0.00013826,0.000177022,0.000225728,0.000217354,2015,24,10.24285714,10.11,9.91,0.021933333,4.142857143,3,11889.14286,0.714285714,108,1144.561396,2,9,0
0.00022436,0.00023431,0.000223372,0.000221914,0.000696064,0.000159821,0.00026853,0.000150018,0.000442556,0.000225728,0.000152148,2017,26,10.3175,10.145,10.01,0.012566667,2.75,1,12900.25,0.5,108,1144.561396,5,9,0
0.000223153,0.000207274,0.000225375,0.000225683,0.000129058,0.000159821,0.000117177,0.000258063,0.000354045,0.000225009,0.000304295,2018,23,10.262,10.236,10.18,0.00233,1.2,1,22191.2,1,109,1140.91766,4,9,0
0.000223146,0.000216286,0.00022583,0.000226792,3.25E-05,0.000159821,0.00017902,0.00029301,0.000265534,0.000225009,0.000304295,2019,24,10.26166667,10.25666667,10.23,0.000586667,1.833333333,1,25196.33333,1,109,1140.91766,3,9,0
0.000223979,0.000225298,0.000225904,0.000227457,0,0.000159821,9.76E-05,0.000297588,0.000177022,0.000225009,0.000304295,2020,25,10.3,10.26,10.26,0,1,1,25590,1,109,1140.91766,2,9,0
0.000225154,0.00023431,0.000225243,0.00022524,0.000121857,0.000159821,0.000136706,0.000246539,8.85E-05,0.000225009,0.000243436,2021,26,10.354,10.23,10.16,0.0022,1.4,1,21200.2,0.8,109,1140.91766,1,9,0
0.000226371,0.000180239,0.000225794,0.000226792,6.92E-05,0.000319642,0.000292942,0.000289913,0.000177022,0.000225073,0.000152148,1983,20,10.41,10.255,10.23,0.00125,3,2,24930,0.5,110,1141.238585,2,9,0
0.000226154,0.000189251,0.000226234,0.000227235,6.92E-05,0.000159821,0.000146471,0.000335185,8.85E-05,0.000225073,0.000152148,1984,21,10.4,10.275,10.25,0.00125,1.5,1,28823,0.5,110,1141.238585,1,9,0
0.000224911,0.000198262,0.000222979,0.000222579,0.000311501,0.000159821,0.000125547,0.0001145,0.000354045,0.000225073,0.000173883,1985,22,10.34285714,10.12714286,10.04,0.00562381,1.285714286,1,9846,0.571428571,110,1141.238585,4,9,0
0.000221621,0.000207274,0.000223346,0.000221693,0.000301448,0.000159821,0.000135204,0.000131826,0.000265534,0.000225073,0.000304295,1986,23,10.19153846,10.14384615,10,0.005442308,1.384615385,1,11335.84615,1,110,1141.238585,3,9,0
0.000221844,0.000216286,0.000224042,0.000219919,0.000537683,0.000159821,0.000186418,0.000182377,0.000177022,0.000225073,0.000193642,1987,24,10.20181818,10.17545455,9.92,0.009707273,1.909090909,1,15682.81818,0.636363636,110,1141.238585,2,9,0
0.000222046,0.000225298,0.000224289,0.000222579,0.000369726,0.000159821,0.000151896,0.000192083,8.85E-05,0.000225073,0.000270485,1988,25,10.21111111,10.18666667,10.04,0.006675,1.555555556,1,16517.44444,0.888888889,110,1141.238585,1,9,0
0.000223545,0.00023431,0.000225298,0.000225905,0.000123242,0.000159821,0.000170883,0.000251177,0.000354045,0.000225073,0.000304295,1989,26,10.28,10.2325,10.19,0.002225,1.75,1,21599,1,110,1141.238585,4,9,0
0.000222965,0.000243322,0.000225023,0.000226126,8.86E-06,0.000159821,0.000309217,0.000220557,0.000265534,0.000225073,0.000304295,1990,27,10.25333333,10.22,10.2,0.00016,3.166666667,1,18966,1,110,1141.238585,3,9,0
0.000218326,0.000252334,0.00022095,0.000222358,2.77E-06,0.000159821,9.76E-05,3.54E-05,0.000177022,0.000225073,0.000304295,1991,28,10.04,10.035,10.03,5.00E-05,1,1,3040.5,1,110,1141.238585,2,9,0
0.000223182,0.000261346,0.00022506,0.000223688,0.000286734,0.000159821,0.000260393,0.000242829,8.85E-05,0.000225073,0.000253579,1992,29,10.26333333,10.22166667,10.09,0.005176667,2.666666667,1,20881.16667,0.833333333,110,1141.238585,1,9,0
0.000224414,0.000270358,0.000225096,0.000226126,2.40E-05,0.000319642,0.000260393,0.000227108,0.000354045,0.000225073,0.000202863,1993,30,10.32,10.22333333,10.2,0.000433333,2.666666667,2,19529.33333,0.666666667,110,1141.238585,4,9,0
0.000226371,0.000162215,0.000225904,0.000227457,0,0.000159821,9.76E-05,0.000297588,8.85E-05,0.000224385,0.000304295,2012,18,10.41,10.26,10.26,0,1,1,25590,1,111,1137.753126,1,9,0
0.000221914,0.000180239,0.00022417,0.000220806,0.000344801,0.000159821,0.000225809,0.000182037,0.000265534,0.000224385,0.000285277,2014,20,10.205,10.18125,9.96,0.006225,2.3125,1,15653.625,0.9375,111,1137.753126,3,9,0
0.000220438,0.000189251,0.000222255,0.000220806,0.000287783,0.000159821,0.000313866,8.46E-05,0.000177022,0.000224385,0.000260824,2015,21,10.13714286,10.09428571,9.96,0.005195604,3.214285714,1,7271.071429,0.857142857,111,1137.753126,2,9,0
0.00022137,0.000198262,0.000223746,0.000221028,0.000401488,0.000159821,0.000292942,0.000161521,8.85E-05,0.000224385,0.000258651,2016,22,10.18,10.162,9.97,0.007248421,3,1,13889.4,0.85,111,1137.753126,1,9,0
0.000219011,0.000207274,0.000221229,0.000220584,0.000443259,0.000159821,0.000180272,6.33E-05,0.000442556,0.000224385,0.000234073,2017,23,10.07153846,10.04769231,9.95,0.008002564,1.846153846,1,5441.615385,0.769230769,111,1137.753126,5,9,0
0.000220953,0.000216286,0.000223298,0.000223023,9.15E-05,0.000159821,0.000406864,0.000116962,0.000354045,0.000224385,0.000278937,2018,24,10.16083333,10.14166667,10.06,0.001651515,4.166666667,1,10057.75,0.916666667,111,1137.753126,4,9,0
0.000221442,0.000225298,0.000224509,0.000224575,0.000127766,0.000319642,0.00035804,0.000190467,0.000265534,0.000224385,0.000304295,2019,25,10.18333333,10.19666667,10.13,0.002306667,3.666666667,2,16378.5,1,111,1137.753126,3,9,0
0.000224414,0.00023431,0.000225023,0.000225461,0.000276948,0.000159821,0.000146471,0.000231989,0.000177022,0.000224385,0.000304295,2020,26,10.32,10.22,10.17,0.005,1.5,1,19949,1,111,1137.753126,2,9,0
0.000220663,0.000243322,0.000222161,0.000222358,9.65E-05,0.000159821,0.000207501,7.10E-05,8.85E-05,0.000224385,0.000266258,2021,27,10.1475,10.09,10.03,0.001742857,2.125,1,6107.375,0.875,111,1137.753126,1,9,0
0.000225719,0.000180239,0.000226234,0.000227235,6.92E-05,0.000159821,0.000341766,0.000335185,0.000354045,0.000225073,0.000152148,2001,20,10.38,10.275,10.25,0.00125,3.5,1,28823,0.5,112,1141.238585,4,9,0
0.000223327,0.000189251,0.000226124,0.000227678,0,0.000319642,0.000195295,0.000319242,0.000265534,0.000225073,0.000304295,2002,21,10.27,10.27,10.27,0,2,2,27452,1,112,1141.238585,3,9,0
0.000223979,0.000207274,0.000226785,0.000228343,0,0.000319642,0.000195295,0.000393947,8.85E-05,0.000225073,0.000304295,2004,23,10.3,10.3,10.3,0,2,2,33876,1,112,1141.238585,1,9,0
0.000226154,0.000216286,0.000226785,0.000228343,0,0.000159821,9.76E-05,0.000393947,0.000354045,0.000225073,0.000304295,2005,24,10.4,10.3,10.3,0,1,1,33876,1,112,1141.238585,4,9,0
0.000224904,0.000225298,0.000225849,0.000226348,9.00E-05,0.000159821,9.76E-05,0.000298742,0.000265534,0.000225073,0.000228221,2006,25,10.3425,10.2575,10.21,0.001625,1,1,25689.25,0.75,112,1141.238585,3,9,0
0.000224342,0.000243322,0.000226418,0.000227678,7.39E-06,0.000479463,0.00035804,0.000350966,8.85E-05,0.000225073,0.000304295,2008,27,10.31666667,10.28333333,10.27,0.000133333,3.666666667,3,30180,1,112,1141.238585,1,9,0
0.000229198,0.000252334,0.000226564,0.000228122,0,0.000159821,9.76E-05,0.000366828,0.000354045,0.000225073,0,2009,28,10.54,10.29,10.29,0,1,1,31544,0,112,1141.238585,4,9,0
0.000226744,0.000198262,0.000225652,0.000225461,8.94E-05,0.000159821,0.000332001,0.000280497,8.85E-05,0.000225728,0.000130412,1996,22,10.42714286,10.24857143,10.17,0.001614286,3.4,1,24120.28571,0.428571429,113,1144.561396,1,9,0
0.000225828,0.000207274,0.000225794,0.000225683,0.000149552,0.000159821,9.76E-05,0.000297132,0.000354045,0.000225728,0.000228221,1997,23,10.385,10.255,10.18,0.0027,1,1,25550.75,0.75,113,1144.561396,4,9,0
0.00022822,0.000216286,0.000223152,0.000222579,0.000999784,0.000159821,9.76E-05,0.000137898,0.000265534,0.000225728,0,1998,24,10.495,10.135,10.04,0.01805,1,1,11858,0,113,1144.561396,3,9,0
0.000222488,0.000207274,0.000225212,0.000225461,0.000139265,0.000159821,0.000325491,0.000246032,0.000265534,0.000222284,0.000304295,1998,23,10.23142857,10.22857143,10.17,0.002514286,3.333333333,1,21156.57143,1,114,1127.097561,3,9,0
0.000224668,0.000216286,0.000225574,0.000225683,9.47E-05,0.000159821,0.000156236,0.000273142,0.000177022,0.000222284,0.000202863,1999,24,10.33166667,10.245,10.18,0.00171,1.6,1,23487.83333,0.666666667,114,1127.097561,2,9,0
0.000226263,0.000180239,0.000225243,0.000225905,0.000177247,0.000159821,9.76E-05,0.000245106,0.000265534,0.000225728,0.000152148,2002,20,10.405,10.23,10.19,0.0032,1,1,21077,0.5,115,1144.561396,3,9,0
0.000229688,0.000198262,0.000226014,0.000225683,0.000179093,0.000159821,0.000390589,0.000321221,8.85E-05,0.000225728,0,2004,22,10.5625,10.265,10.18,0.003233333,4,1,27622.25,0,115,1144.561396,1,9,0
0.000228002,0.000207274,0.000225794,0.00022657,7.57E-05,0.000159821,0.000195295,0.000292812,0.000354045,0.000225728,0.000152148,2005,23,10.485,10.255,10.22,0.001366667,2,1,25179.25,0.5,115,1144.561396,4,9,0
0.000229126,0.000225298,0.000225904,0.000226348,5.10E-05,0.000159821,0.000244118,0.000301631,0.000177022,0.000225728,0.000152148,2007,25,10.53666667,10.26,10.21,0.00092,2.5,1,25937.66667,0.5,115,1144.561396,2,9,0
0.000218326,0.00023431,0.000220179,0.000221693,0,0.000159821,9.76E-05,2.27E-05,8.85E-05,0.000225728,0.000304295,2008,26,10.04,10,10,0,1,1,1954,1,115,1144.561396,1,9,0
0.000224352,0.00023431,0.000225872,0.000226348,8.94E-05,0.000159821,0.000209244,0.000301798,0.000354045,0.000225728,0.000173883,2009,26,10.31714286,10.25857143,10.21,0.001614286,2.142857143,1,25952,0.571428571,116,1144.561396,4,9,0
0.000225937,0.000243322,0.000225298,0.000224796,0.000215558,0.000319642,0.000219707,0.000256261,0.000265534,0.000225728,0.000152148,2010,27,10.39,10.2325,10.14,0.003891667,2.25,2,22036.25,0.5,116,1144.561396,3,9,0
0.000233982,0.000252334,0.000226344,0.0002279,0,0.000159821,9.76E-05,0.000341662,0.000177022,0.000225728,0,2011,28,10.76,10.28,10.28,0,1,1,29380,0,116,1144.561396,2,9,0
0.000230721,0.000189251,0.000225243,0.000225461,0.000398806,0.000479463,0.00053706,0.000255782,0.000354045,0.000225728,0,2013,21,10.61,10.23,10.17,0.0072,5.5,3,21995,0,117,1144.561396,4,9,0
0.000225719,0.000198262,0.000225904,0.000226126,0.000155091,0.000159821,0.000260393,0.00030733,0.000265534,0.000225728,0.000304295,2014,22,10.38,10.26,10.2,0.0028,2.666666667,1,26427.66667,1,117,1144.561396,3,9,0
0.00023246,0.000207274,0.000226234,0.000227678,2.77E-06,0.000319642,0.000244118,0.000330452,0.000177022,0.000225728,0,2015,23,10.69,10.275,10.27,5.00E-05,2.5,2,28416,0,117,1144.561396,2,9,0
0.000227386,0.000216286,0.000226197,0.000226792,7.94E-05,0.000159821,0.000227844,0.000332979,8.85E-05,0.000225728,0.000101432,2016,24,10.45666667,10.27333333,10.23,0.001433333,2.333333333,1,28633.33333,0.333333333,117,1144.561396,1,9,0
0.000220174,0.000225298,0.000225463,0.00022657,4.43E-05,0.000319642,0.000244118,0.000258741,0.000442556,0.000225728,0.000304295,2017,25,10.125,10.24,10.22,0.0008,2.5,2,22249.5,1,117,1144.561396,5,9,0
0.000226154,0.00023431,0.000225849,0.000227013,1.25E-05,0.000159821,0.000366178,0.000292922,0.000354045,0.000225728,0.000304295,2018,26,10.4,10.2575,10.24,0.000225,3.75,1,25188.75,1,117,1144.561396,4,9,0
0.000224632,0.000243322,0.000225133,0.000226126,6.92E-05,0.000319642,0.000195295,0.000231401,0.000265534,0.000225728,0.000304295,2019,27,10.33,10.225,10.2,0.00125,2,2,19898.5,1,117,1144.561396,3,9,0
0.000224066,0.000261346,0.000223819,0.000222801,0.000309285,0.000159821,0.000325491,0.000159698,8.85E-05,0.000225728,0.000202863,2021,29,10.304,10.16533333,10.05,0.00558381,3.333333333,1,13732.6,0.666666667,117,1144.561396,1,9,0
0.000225447,0.000198262,0.000225739,0.000226792,2.72E-05,0.000159821,0.000219707,0.000283549,0.000265534,0.000225728,0.000228221,2006,22,10.3675,10.2525,10.23,0.000491667,2.25,1,24382.75,0.75,118,1144.561396,3,9,0
0.000224985,0.000216286,0.000224638,0.000224353,0.000159443,0.000319642,0.000451619,0.000202192,8.85E-05,0.000225728,0.000228221,2008,24,10.34625,10.2025,10.12,0.002878571,4.625,2,17386.75,0.75,118,1144.561396,1,9,0
0.000226806,0.000225298,0.000226124,0.000227457,1.11E-05,0.000159821,0.000195295,0.000319625,0.000354045,0.000225728,0.000304295,2009,25,10.43,10.27,10.26,0.0002,2,1,27485,1,118,1144.561396,4,9,0
0.000228981,0.000252334,0.000224363,0.000225905,0,0.000159821,9.76E-05,0.000170971,8.85E-05,0.000225728,0,2012,28,10.53,10.19,10.19,0,1,1,14702,0,118,1144.561396,1,9,0
0.000225139,0.000180239,0.000226197,0.000227457,2.95E-05,0.000159821,9.76E-05,0.000329708,0.000177022,0.000221863,0.000304295,2007,20,10.35333333,10.27333333,10.26,0.000533333,1,1,28352,1,119,1124.962329,2,9,0
0.000228111,0.000198262,0.000226344,0.0002279,0,0.000159821,0.000341766,0.000341662,0.000354045,0.000221863,0.000152148,2009,22,10.49,10.28,10.28,0,3.5,1,29380,0.5,119,1124.962329,4,9,0
0.000226263,0.000207274,0.000225243,0.000225905,0.000177247,0.000159821,0.000195295,0.000245106,0.000265534,0.000221863,0.000152148,2010,23,10.405,10.23,10.19,0.0032,2,1,21077,0.5,119,1124.962329,3,9,0
0.000227894,0.000216286,0.000226564,0.000228122,0,0.000479463,0.000292942,0.000366828,0.000177022,0.000221863,0.000304295,2011,24,10.48,10.29,10.29,0,3,3,31544,1,119,1124.962329,2,9,0
0.000227966,0.000225298,0.000226564,0.000228122,0,0.000159821,0.000195295,0.000366828,8.85E-05,0.000221863,0.000101432,2012,25,10.48333333,10.29,10.29,0,2,1,31544,0.333333333,119,1124.962329,1,9,0
0.000227024,0.000243322,0.000225977,0.000226126,7.24E-05,0.000159821,0.000260393,0.000310471,0.000265534,0.000221863,0.000202863,2014,27,10.44,10.26333333,10.2,0.001306667,2.666666667,1,26697.83333,0.666666667,119,1124.962329,3,9,0
0.00022735,0.000252334,0.000223592,0.000222801,0.000319414,0.000159821,0.000317354,0.00014248,0.000177022,0.000221863,0,2015,28,10.455,10.155,10.05,0.005766667,3.25,1,12252,0,119,1124.962329,2,9,0
0.000227676,0.000162215,0.000226674,0.000228122,2.77E-06,0.000159821,9.76E-05,0.000380387,0.000265534,0.000225728,0.000152148,2014,18,10.47,10.295,10.29,5.00E-05,1,1,32710,0.5,120,1144.561396,3,9,0
0.000225968,0.000171227,0.000224551,0.00022524,3.59E-05,0.000159821,0.000292942,0.000187084,0.000177022,0.000225728,0.000173883,2015,19,10.39142857,10.19857143,10.16,0.000647619,3,1,16087.57143,0.571428571,120,1144.561396,2,9,0
0.000222319,0.000180239,0.000222881,0.000220584,0.000693579,0.000159821,0.000186418,0.000131007,8.85E-05,0.000225728,0.000221306,2016,20,10.22363636,10.12272727,9.95,0.012521818,1.909090909,1,11265.45455,0.727272727,120,1144.561396,1,9,0
0.000217412,0.000189251,0.000220047,0.000217702,0.00056719,0.000159821,0.000110667,4.38E-05,0.000442556,0.000225728,0.000263723,2017,21,9.998,9.994,9.82,0.01024,1.133333333,1,3769.8,0.866666667,120,1144.561396,5,9,0
0.000216695,0.000198262,0.000218785,0.000217037,0.000590823,0.000159821,0.000162746,1.72E-05,0.000354045,0.000225728,0.000253579,2018,22,9.965,9.936666667,9.79,0.010666667,1.666666667,1,1483.333333,0.833333333,120,1144.561396,4,9,0
0.000215813,0.000207274,0.000218662,0.000216372,0.001341046,0.000159821,0.000108497,4.74E-05,0.000265534,0.000225728,0.000304295,2019,23,9.924444444,9.931111111,9.76,0.024211111,1.111111111,1,4077.222222,1,120,1144.561396,3,9,0
0.000223632,0.000198262,0.000225419,0.000224353,0.000253131,0.000159821,0.000156236,0.000270027,8.85E-05,0.000220617,0.000243436,1980,22,10.284,10.238,10.12,0.00457,1.6,1,23220,0.8,121,1118.645161,1,9,0
0.000224414,0.000207274,0.000225243,0.000226792,0,0.000159821,9.76E-05,0.000238164,0.000354045,0.000220617,0.000304295,1981,23,10.32,10.23,10.23,0,1,1,20480,1,121,1118.645161,4,9,0
0.000223892,0.000225298,0.000225243,0.00022524,0.000168939,0.000159821,0.000136706,0.000250035,0.000177022,0.000220617,0.000304295,1983,25,10.296,10.23,10.16,0.00305,1.4,1,21500.8,1,121,1118.645161,2,9,0
0.000224197,0.00023431,0.000224583,0.000226126,0,0.000479463,0.000292942,0.000186379,8.85E-05,0.000220617,0.000304295,1984,26,10.31,10.2,10.2,0,3,3,16027,1,121,1118.645161,1,9,0
0.000224414,0.000243322,0.000224913,0.000226126,2.49E-05,0.000159821,9.76E-05,0.000212271,0.000354045,0.000220617,0.000304295,1985,27,10.32,10.215,10.2,0.00045,1,1,18253.5,1,121,1118.645161,4,9,0
0.000226589,0.000252334,0.000226124,0.000227678,0,0.000799105,0.000488237,0.000319242,0.000265534,0.000220617,0.000304295,1986,28,10.42,10.27,10.27,0,5,5,27452,1,121,1118.645161,3,9,0
0.000224849,0.000261346,0.000225463,0.000227013,0,0.000159821,9.76E-05,0.000256782,0.000177022,0.000220617,0.000304295,1987,29,10.34,10.24,10.24,0,1,1,22081,1,121,1118.645161,2,9,0
0.000225502,0.000162215,0.000226124,0.000227013,9.97E-05,0.000159821,0.000146471,0.000325364,0.000354045,0.000224385,0.000304295,1997,18,10.37,10.27,10.24,0.0018,1.5,1,27978.5,1,122,1137.753126,4,9,0
0.000226123,0.000171227,0.000224331,0.00022391,0.000237121,0.000159821,9.76E-05,0.000186099,0.000265534,0.000224385,0.000130412,1998,19,10.39857143,10.18857143,10.1,0.004280952,1,1,16002.85714,0.428571429,122,1137.753126,3,9,0
0.000225212,0.000180239,0.000225317,0.000226126,9.60E-05,0.000159821,0.000130196,0.000249312,0.000177022,0.000224385,0.000202863,1999,20,10.35666667,10.23333333,10.2,0.001733333,1.333333333,1,21438.66667,0.666666667,122,1137.753126,2,9,0
0.000225067,0.000189251,0.000226564,0.000228122,0,0.000319642,0.000195295,0.000366828,8.85E-05,0.000224385,0.000304295,2000,21,10.35,10.29,10.29,0,2,2,31544,1,122,1137.753126,1,9,0
0.000223795,0.000198262,0.00022482,0.000223688,0.000203522,0.000159821,0.000255385,0.000219497,0.000354045,0.000224385,0.000234073,2001,22,10.29153846,10.21076923,10.09,0.003674359,2.615384615,1,18874.84615,0.769230769,122,1137.753126,4,9,0
